x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.6645077466964722,0.9803371429443359,3.1968781399882573e-07,0.5543569922447205,0.9562894701957703,-0.032725296914577484,0.45704370737075806,0.8721656799316406,-0.04898276552557945,0.38705894351005554,0.8052688837051392,-0.06534665822982788,0.3304683566093445,0.7552346587181091,-0.08094675093889236,0.4969072639942169,0.6528939008712769,-0.015919703990221024,0.4284611642360687,0.5284106135368347,-0.04000202193856239,0.38732993602752686,0.45084676146507263,-0.06063653156161308,0.35575777292251587,0.38413554430007935,-0.07711141556501389,0.5572757124900818,0.6097232103347778,-0.02544083073735237,0.5006647109985352,0.4556832015514374,-0.0449305884540081,0.46629956364631653,0.36363840103149414,-0.06335964053869247,0.4353034496307373,0.2875165343284607,-0.07718228548765182,0.6244971752166748,0.6031486988067627,-0.04212852939963341,0.598625898361206,0.4421404302120209,-0.0739811584353447,0.5790989398956299,0.34212562441825867,-0.09867002815008163,0.5580863356590271,0.25856250524520874,-0.11471576988697052,0.6944957375526428,0.6260985732078552,-0.0617208331823349,0.7261838912963867,0.49435144662857056,-0.09603311866521835,0.7440894842147827,0.4018997251987457,-0.11601357161998749,0.7553810477256775,0.31447887420654297,-0.12880438566207886,hello
0.415274441242218,0.7641826868057251,5.274226282381278e-07,0.5002899169921875,0.8120169639587402,-0.029360618442296982,0.6002224683761597,0.8039218187332153,-0.03370634838938713,0.6815803647041321,0.79688960313797,-0.037808023393154144,0.7374826669692993,0.8080466985702515,-0.040367115288972855,0.6229991316795349,0.6446473598480225,0.012501324526965618,0.698647677898407,0.6072037816047668,0.00796328205615282,0.7428590655326843,0.5836623311042786,-0.002442564582452178,0.7773243188858032,0.5636380314826965,-0.011239124462008476,0.5937798619270325,0.5853089690208435,0.013793381862342358,0.6642169952392578,0.5175181031227112,0.014016620814800262,0.7077940702438354,0.47885826230049133,0.004005593713372946,0.743864893913269,0.448436975479126,-0.0049655856564641,0.5558750033378601,0.5395452380180359,0.008375228382647038,0.6108828783035278,0.4649072587490082,0.0030379295349121094,0.6480134725570679,0.43143123388290405,-0.007293611764907837,0.6793806552886963,0.40842127799987793,-0.01562729850411415,0.5072606801986694,0.5040612816810608,-0.0014963399153202772,0.5363718867301941,0.4273015856742859,-0.009630545042455196,0.558227002620697,0.3791322708129883,-0.014414082281291485,0.5815696120262146,0.33999162912368774,-0.017963476479053497,hello
0.6158748269081116,0.8563919067382812,8.764157399809847e-08,0.5072686672210693,0.9053837060928345,-0.021925264969468117,0.3879740536212921,0.8852555751800537,-0.020979858934879303,0.29860883951187134,0.8521718978881836,-0.022453805431723595,0.2261778712272644,0.8261351585388184,-0.022263865917921066,0.3637007772922516,0.6840066909790039,0.029631271958351135,0.27057719230651855,0.6267678141593933,0.017967436462640762,0.21066313982009888,0.5984081029891968,-0.0011676326394081116,0.15829966962337494,0.5711049437522888,-0.018306618556380272,0.39053651690483093,0.614675760269165,0.02054768241941929,0.2862657308578491,0.5466567277908325,0.01056636217981577,0.21731683611869812,0.5081395506858826,-0.009147286415100098,0.16003897786140442,0.4787512421607971,-0.025645507499575615,0.4310007095336914,0.5638555288314819,0.003039322793483734,0.3370244801044464,0.4866250455379486,-0.015354800969362259,0.2724921405315399,0.44758206605911255,-0.03257504478096962,0.2140384316444397,0.41908273100852966,-0.045502670109272,0.48617684841156006,0.5199209451675415,-0.018528522923588753,0.4295256733894348,0.42649656534194946,-0.03709165379405022,0.3838109076023102,0.37518930435180664,-0.04776410385966301,0.33636894822120667,0.33526408672332764,-0.056201208382844925,hello
0.717246413230896,0.9034655094146729,-5.627342147818126e-07,0.6365944147109985,0.8858116865158081,-0.030649738386273384,0.5528022050857544,0.7457812428474426,-0.04403536394238472,0.550676703453064,0.6019873023033142,-0.061738718301057816,0.5924698114395142,0.5096918344497681,-0.07456041872501373,0.5438523292541504,0.5896844863891602,0.002099936129525304,0.5012380480766296,0.4862242341041565,-0.020364899188280106,0.4743548333644867,0.41776934266090393,-0.0277387872338295,0.453011155128479,0.35714221000671387,-0.034403715282678604,0.6016814708709717,0.5643143057823181,-0.0009417133405804634,0.5606157779693604,0.5061578750610352,-0.05778577923774719,0.5769971013069153,0.6274136900901794,-0.06149016693234444,0.592335045337677,0.6780749559402466,-0.0443546399474144,0.6543001532554626,0.5638169050216675,-0.009667481295764446,0.6157434582710266,0.5201432108879089,-0.06937683373689651,0.6304079294204712,0.653163492679596,-0.04028104990720749,0.6545096635818481,0.7322790026664734,0.0026489398442208767,0.7080032825469971,0.569492757320404,-0.021994201466441154,0.6845298409461975,0.4559398889541626,-0.05871066823601723,0.6700932383537292,0.3843822479248047,-0.04817412793636322,0.6584009528160095,0.301443487405777,-0.02850097231566906,iloveyou
0.7267248630523682,0.9448715448379517,-1.8806720447628322e-07,0.6562685370445251,0.9189783334732056,-0.03181818500161171,0.5823816061019897,0.7937713861465454,-0.04801633581519127,0.5742509365081787,0.6738731265068054,-0.06783705204725266,0.6021364331245422,0.5772430300712585,-0.08412226289510727,0.574432909488678,0.6739721298217773,-0.0021867684554308653,0.5356849431991577,0.5699589848518372,-0.02225470170378685,0.508507251739502,0.5060884952545166,-0.02351580560207367,0.492202490568161,0.4444451928138733,-0.02301330491900444,0.6234102249145508,0.6562045216560364,-0.004562584217637777,0.5903167724609375,0.5759022831916809,-0.05670487880706787,0.5953801274299622,0.6844813823699951,-0.05621461570262909,0.6087340116500854,0.7387681007385254,-0.03397244215011597,0.6713290810585022,0.6570403575897217,-0.013224269263446331,0.6371159553527832,0.597301721572876,-0.06844718754291534,0.647678792476654,0.7157988548278809,-0.048734813928604126,0.6727436780929565,0.7847039699554443,-0.011312893591821194,0.7179867625236511,0.6619664430618286,-0.025250433012843132,0.6992262005805969,0.5488849878311157,-0.057563189417123795,0.6792352795600891,0.47568416595458984,-0.054710160940885544,0.667453944683075,0.39746320247650146,-0.04107086360454559,iloveyou
0.6122112274169922,0.9437878131866455,-3.80319079340552e-07,0.5516073703765869,0.9185702800750732,-0.07121376693248749,0.5059937238693237,0.8196535110473633,-0.10658649355173111,0.5262925624847412,0.7015632390975952,-0.1314084380865097,0.5618886351585388,0.5957940816879272,-0.14851227402687073,0.43590909242630005,0.6521247029304504,-0.1010880172252655,0.37643396854400635,0.5138080716133118,-0.15362833440303802,0.3406310975551605,0.4310140907764435,-0.17811204493045807,0.3066832721233368,0.34154459834098816,-0.1976744383573532,0.5058107972145081,0.6055915951728821,-0.08501455187797546,0.5136340260505676,0.5873067378997803,-0.1533871591091156,0.5190033316612244,0.7100805640220642,-0.1553867906332016,0.5033526420593262,0.7443848848342896,-0.1484096795320511,0.5777649879455566,0.607142984867096,-0.07654551416635513,0.5925687551498413,0.5902606844902039,-0.15475822985172272,0.5795013308525085,0.705130934715271,-0.13979960978031158,0.5597293972969055,0.7602072954177856,-0.1140606552362442,0.6418564319610596,0.6158745884895325,-0.07278527319431305,0.6703348159790039,0.48941439390182495,-0.15291832387447357,0.6755363941192627,0.3879997134208679,-0.17616616189479828,0.6794946193695068,0.2855285704135895,-0.1794425994157791,iloveyou
0.5806531310081482,0.9771028757095337,-4.93359436859464e-07,0.5041674971580505,0.9572933912277222,-0.03267739340662956,0.4224341809749603,0.8546839356422424,-0.046951208263635635,0.4020571708679199,0.737838625907898,-0.06374426931142807,0.42109236121177673,0.640068531036377,-0.07667113095521927,0.4058377742767334,0.7239164710044861,-0.008321169763803482,0.3444761335849762,0.6264987587928772,-0.030226673930883408,0.3080741763114929,0.575711190700531,-0.032024238258600235,0.28265780210494995,0.5215238332748413,-0.030621983110904694,0.4566463828086853,0.6934278011322021,-0.010925401002168655,0.4146694839000702,0.6230071783065796,-0.06724819540977478,0.44172027707099915,0.727761447429657,-0.07177174836397171,0.46946731209754944,0.7898424863815308,-0.052115704864263535,0.5080394744873047,0.6802887916564941,-0.019151074811816216,0.4633645713329315,0.6475046873092651,-0.0808473527431488,0.4885391592979431,0.7583202123641968,-0.0707024335861206,0.517508327960968,0.8182603716850281,-0.03803694248199463,0.5546523332595825,0.6717750430107117,-0.029565490782260895,0.517112672328949,0.5655370354652405,-0.06259328126907349,0.4899877905845642,0.5059824585914612,-0.05987768992781639,0.46773386001586914,0.4403817057609558,-0.046156201511621475,iloveyou
0.6810680031776428,0.9668363928794861,-2.239753484900575e-07,0.6252455115318298,0.9821271300315857,-0.03664615750312805,0.5572866201400757,0.9108544588088989,-0.059035707265138626,0.5583022832870483,0.8268775343894958,-0.08114840090274811,0.5840398669242859,0.7510858774185181,-0.09931271523237228,0.5345659255981445,0.7861670851707458,-0.047180403023958206,0.49280428886413574,0.7013266086578369,-0.08631040900945663,0.46894392371177673,0.6350833177566528,-0.10950542241334915,0.4440203011035919,0.5749273300170898,-0.12914492189884186,0.5875359773635864,0.7545948624610901,-0.05073690414428711,0.5478984713554382,0.7948306798934937,-0.10689150542020798,0.5685619711875916,0.8688187003135681,-0.1127583459019661,0.5779733657836914,0.8796588182449341,-0.10754634439945221,0.6452246308326721,0.7629958391189575,-0.06045646220445633,0.6152623295783997,0.8380939960479736,-0.1198074147105217,0.638951301574707,0.9246261715888977,-0.09670759737491608,0.6618890166282654,0.9658398628234863,-0.06597235053777695,0.7062970995903015,0.7810543775558472,-0.07424192875623703,0.6679101586341858,0.731594979763031,-0.12559597194194794,0.6556800603866577,0.6815541982650757,-0.12287925183773041,0.6481164693832397,0.6206103563308716,-0.10987232625484467,iloveyou
0.5775686502456665,1.0038824081420898,-4.1709628817443445e-07,0.5040169954299927,1.0068819522857666,-0.04093000665307045,0.4245435297489166,0.9444745182991028,-0.0625082477927208,0.407121479511261,0.8610293865203857,-0.08424875885248184,0.4245755076408386,0.7737602591514587,-0.10071273148059845,0.39949730038642883,0.8042812943458557,-0.035472773015499115,0.3356197774410248,0.720513641834259,-0.06683475524187088,0.3011050224304199,0.6740520000457764,-0.07642486691474915,0.26689428091049194,0.6174147129058838,-0.08349523693323135,0.4524487853050232,0.7705223560333252,-0.03444933146238327,0.40560880303382874,0.7803263068199158,-0.09252896159887314,0.4476190209388733,0.8818386793136597,-0.09420174360275269,0.47353309392929077,0.9154458045959473,-0.07917632162570953,0.50620436668396,0.7668517827987671,-0.03976475074887276,0.46407976746559143,0.8162738680839539,-0.10719911754131317,0.5032569766044617,0.9232363700866699,-0.09299881011247635,0.5397350788116455,0.9717485308647156,-0.06010405346751213,0.5566656589508057,0.7658377289772034,-0.047876130789518356,0.5147765874862671,0.6745044589042664,-0.10083556920289993,0.4856123924255371,0.6127954721450806,-0.10682165622711182,0.4569733738899231,0.5476900339126587,-0.09731267392635345,iloveyou
0.15873366594314575,1.0054975748062134,-9.074189932789523e-08,0.21113094687461853,0.9971613883972168,-0.027635468170046806,0.2728074789047241,0.94499272108078,-0.04517410323023796,0.29352515935897827,0.8778020143508911,-0.06396529823541641,0.279206246137619,0.812776505947113,-0.08150362223386765,0.3209652900695801,0.815792977809906,-0.022876201197504997,0.3747774660587311,0.7382991313934326,-0.04704352840781212,0.4072040915489197,0.6868295669555664,-0.0570945106446743,0.4341431260108948,0.6423577666282654,-0.062434229999780655,0.27221858501434326,0.787266731262207,-0.03143320605158806,0.30632418394088745,0.7339103817939758,-0.08778978884220123,0.2843320965766907,0.8273265957832336,-0.10630152374505997,0.2685578465461731,0.8936752080917358,-0.10191512852907181,0.22030723094940186,0.7734637260437012,-0.04321358725428581,0.24785153567790985,0.7421397566795349,-0.10154906660318375,0.24285884201526642,0.8454857468605042,-0.105952188372612,0.23571357131004333,0.9167923927307129,-0.08984441310167313,0.1663133203983307,0.7708212733268738,-0.05652732029557228,0.17319802939891815,0.6702902317047119,-0.09132112562656403,0.18023258447647095,0.6046611666679382,-0.09822622686624527,0.19320717453956604,0.5369694828987122,-0.09541548788547516,iloveyou
0.8867332339286804,0.9166384935379028,-3.0135899464767135e-07,0.7911589741706848,0.9029957056045532,-0.056748319417238235,0.7066802978515625,0.7890716791152954,-0.08421619981527328,0.691236674785614,0.6417421102523804,-0.10700149089097977,0.7095553278923035,0.5248652696609497,-0.12496966123580933,0.653721034526825,0.6800669431686401,-0.0384281724691391,0.5828733444213867,0.5468603372573853,-0.0628390684723854,0.5457815527915955,0.4595169425010681,-0.06636488437652588,0.5208279490470886,0.39907780289649963,-0.06623394787311554,0.703956127166748,0.6370635628700256,-0.021217171102762222,0.6465896964073181,0.5335134267807007,-0.04642464965581894,0.6621272563934326,0.6192342042922974,-0.02416428178548813,0.6606393456459045,0.6460723280906677,0.0048301643691957,0.7579982876777649,0.6127385497093201,-0.013514954596757889,0.7194889187812805,0.5377339720726013,-0.046829886734485626,0.7523102760314941,0.6557359099388123,-0.01870419830083847,0.7811866998672485,0.7318094968795776,0.016210021451115608,0.8145226836204529,0.5943470597267151,-0.012671254575252533,0.7718474268913269,0.47206559777259827,-0.04508383944630623,0.7415245771408081,0.3927263617515564,-0.05115720257163048,0.7190884947776794,0.3127550184726715,-0.04684273153543472,iloveyou
0.041308894753456116,0.8632618188858032,9.50915506336969e-08,0.09148143231868744,0.905528724193573,-0.06878738850355148,0.16838330030441284,0.8776947259902954,-0.09939274191856384,0.20716683566570282,0.7787841558456421,-0.12250933796167374,0.21675415337085724,0.6861936450004578,-0.14085398614406586,0.28988584876060486,0.8158414363861084,-0.052516717463731766,0.37726226449012756,0.7391719222068787,-0.08835077285766602,0.43637531995773315,0.6793524622917175,-0.10424169152975082,0.48175525665283203,0.6298372745513916,-0.11207497864961624,0.25810232758522034,0.7448157072067261,-0.03790205717086792,0.310573011636734,0.6783117055892944,-0.10136745125055313,0.2519964277744293,0.7386571764945984,-0.11895454674959183,0.21872210502624512,0.7875340580940247,-0.11033610999584198,0.21863317489624023,0.6875321865081787,-0.029969070106744766,0.2571561932563782,0.6223607063293457,-0.09422899037599564,0.20833665132522583,0.6862148642539978,-0.09408688545227051,0.17874695360660553,0.7386829257011414,-0.07109975814819336,0.1739722490310669,0.6363310813903809,-0.026913104578852654,0.235166534781456,0.5502403974533081,-0.06474854797124863,0.2691163718700409,0.49811679124832153,-0.06804210692644119,0.30830585956573486,0.4532826542854309,-0.05902252718806267,iloveyou
0.045667290687561035,0.8930923342704773,9.074717155499457e-08,0.09357814490795135,0.9317734837532043,-0.0662035197019577,0.16861805319786072,0.9041150808334351,-0.09544571489095688,0.20973917841911316,0.8086129426956177,-0.11741925030946732,0.21973253786563873,0.7126163244247437,-0.13458608090877533,0.28923818469047546,0.836909294128418,-0.04724925756454468,0.3728688359260559,0.7660733461380005,-0.079279825091362,0.42968547344207764,0.7094324827194214,-0.09365145117044449,0.473024845123291,0.6624271869659424,-0.10064608603715897,0.25874945521354675,0.76585453748703,-0.03344042971730232,0.3124575912952423,0.6987950801849365,-0.09288080036640167,0.2535226345062256,0.7561713457107544,-0.1110243871808052,0.21601063013076782,0.8049343228340149,-0.10311132669448853,0.2206030786037445,0.7090463638305664,-0.025763049721717834,0.2636246681213379,0.6461285948753357,-0.08585575222969055,0.21514536440372467,0.7072785496711731,-0.08698022365570068,0.1825370192527771,0.7586569786071777,-0.06577552109956741,0.17747598886489868,0.6599646210670471,-0.022637806832790375,0.23752661049365997,0.5791267156600952,-0.05624126270413399,0.269537091255188,0.5287362337112427,-0.05831579491496086,0.3053942322731018,0.4860076308250427,-0.049097925424575806,iloveyou
